id	TV	antc	saldores	TC	cons	edad	ESTADO_CIVIL	SEXO	antig_pp	ingresos	endeud	riesgo	conscateg
5882	1	35	11096.64506	1	54388.53469	33	1	2	26	34860.817	0.585836356	Bajo	3
5884	1	74	8584.810389	1	65806.89319	33	1	1	21	39947.32026	0.42081625	Bajo	3
5892	0	46	21303.7709	1	117222.1195	33	1	1	41	25691.19139	0.450758082	Bajo	4
5893	0	36	13347.79506	1	76074.6431	33	1	2	32	33909.63509	0.343747477	Bajo	3
5894	0	77	26072.89544	1	70344.89468	33	1	1	5	37293.29074	0.492219596	Bajo	3
5896	1	114	13594.90493	1	61535.70006	33	1	1	11	39244.37363	0.346623611	Bajo	3
5898	0	100	4061.292539	1	20339.03527	33	1	2	8	13764.29822	0.375748357	Bajo	2
5899	0	22	14276.97489	1	156180.0516	32	1	1	22	35689.04125	0.449951897	Bajo	4
5904	0	34	597.3835761	1	364.3688303	32	2	1	31	9245.024173	0.571691343	Bajo	1
5905	0	26	6924.823145	1	12712.34655	32	1	2	3	17106.19467	0.529998644	Bajo	1
5906	0	41	11822.68857	1	75312.15345	33	1	1	32	35778.35955	0.28064421	Bajo	3
5907	0	22	7051.898972	1	22177.31025	33	1	2	2	25959.1463	0.240585817	Bajo	2
5910	0	22	11141.64771	1	52107.71439	32	1	2	11	23435.0343	0.448080483	Bajo	3
5912	0	40	4071.016904	1	9311.709555	32	1	1	17	59375.79076	0.183338348	Bajo	1
5914	0	22	17565.16308	1	159653.4896	33	1	2	22	67490.99642	0.086518055	Bajo	4
5916	1	105	19152.60494	1	147416.2493	33	2	1	10	51828.97429	0.578888342	Bajo	4
5917	0	16	3650.059439	1	17712.85548	33	1	2	15	11271.50563	0.367533189	Bajo	1
5918	1	99	6663.849405	1	45423.81499	32	1	1	15	38254.91245	0.171914855	Bajo	2
5921	0	17	3874.136094	1	10406.15734	32	1	2	10	33748.39815	0.101513371	Bajo	1
5924	0	35	10035.57925	1	47389.4433	32	1	2	19	51068.02876	0.246886542	Bajo	2
5928	0	31	20709.98337	1	60593.68546	32	1	1	11	38655.10484	0.542150102	Bajo	3
5929	0	15	10546.44951	1	48865.34982	32	1	2	20	20437.65131	0.526017935	Bajo	2
5930	0	26	2936.81601	1	17386.49377	32	1	1	22	25915.06713	0.211613178	Bajo	1
5931	0	98	15116.1263	1	74011.20456	32	3	1	11	33241.4878	0.670966256	Bajo	3
5933	1	67	14380.35842	1	102444.0565	33	1	2	8	53361.30515	0.339757619	Bajo	4
5935	1	107	7518.298475	1	122277.7601	32	1	1	37	38921.89976	0.565315909	Bajo	4
5937	0	107	4624.473177	1	11463.83523	32	1	2	22	22792.40652	0.139706346	Bajo	1
5940	0	66	17814.89772	1	135442.9892	32	1	2	24	26817.52997	0.265027899	Bajo	4
5946	1	22	13060.85114	1	37774.359	32	1	2	29	52535.40085	0.319612939	Bajo	2
5948	0	51	12099.85032	1	71201.96158	32	1	1	7	38468.34839	0.329643277	Bajo	3
5949	0	39	3130.470782	1	27289.88641	32	1	2	11	29816.07294	0.35819211	Bajo	2
5952	1	104	12533.12223	1	55688.77825	32	2	1	20	39490.28895	0.607599871	Bajo	3
5959	0	77	9039.068889	1	52104.07209	32	1	1	27	34319.1073	0.258001082	Bajo	3
5960	0	78	18817.3167	1	90776.81903	32	1	1	27	34587.0622	0.253067042	Bajo	3
5962	1	67	7588.727852	1	30815.62199	32	1	2	11	26337.2991	0.281620788	Bajo	2
5967	1	61	7907.619956	1	78527.50719	32	1	2	41	72362.90376	0.14966866	Bajo	3
5971	0	17	36836.46077	1	73420.61995	32	1	2	15	35335.24798	0.557616703	Bajo	3
5974	1	113	8951.896491	1	37402.1043	31	1	1	9	38785.02237	0.255499761	Bajo	2
5976	0	50	7456.148105	1	36150.27443	32	1	2	37	31434.24217	0.281989003	Bajo	2
5978	1	98	14884.60316	1	107501.8224	32	1	2	7	57510.54623	0.506012626	Bajo	4
5983	1	36	1063.783079	1	75230.5902	32	1	1	37	82028.99993	0.152913768	Bajo	3
5984	1	114	4715.299438	1	23661.16045	32	2	1	5	34958.25515	0.207334174	Bajo	2
5985	0	107	8930.331758	1	19928.43813	32	1	2	28	38092.51554	0.541250952	Bajo	1
5988	1	70	3570.530091	1	9218.721038	32	1	1	10	35738.9203	0.171889646	Bajo	1
5993	1	47	4663.948779	1	30489.49153	31	1	1	9	33801.75714	0.352617708	Bajo	2
5994	0	22	18656.30388	1	75215.52263	32	1	1	19	32173.14811	0.280940655	Bajo	3
5997	0	105	5692.788897	1	20086.40992	31	1	1	14	27078.52501	0.284762252	Bajo	2
5998	0	43	2303.633821	1	7772.554194	31	1	1	6	33888.75549	0.104327914	Bajo	1
6002	1	87	10074.48827	1	60302.67141	30	1	1	9	34937.37554	0.43657658	Bajo	3
6005	1	109	9226.387214	1	35472.45961	31	1	1	3	40404.35157	0.241319476	Bajo	2
6006	0	17	3207.699121	1	39012.76438	31	1	2	16	52005.29094	0.148671068	Bajo	2
6008	1	49	20443.64446	1	47231.16625	31	1	1	14	35480.24522	0.349200314	Bajo	2
6009	0	62	12319.37121	1	51824.67872	32	1	2	26	25764.27	0.625883121	Bajo	3
6013	0	78	24110.95569	1	97080.78599	32	1	1	15	35997.59538	0.499320401	Bajo	3
6014	0	55	9836.14305	1	22023.08483	32	1	2	11	53198.90823	0.128527757	Bajo	2
6015	0	41	2122.15474	1	4158.004296	31	1	2	27	11271.50563	0.368716682	Bajo	1
6016	0	47	4037.993377	1	88997.46838	32	1	1	29	35284.20895	0.200954698	Bajo	3
6020	1	78	17061.2421	1	94916.9587	31	1	1	30	47112.50399	0.32963708	Bajo	3
6022	0	59	10025.18424	1	55603.12058	37	1	2	11	26939.32765	0.558176025	Bajo	3
6024	0	23	6980.868326	1	29613.37366	31	1	2	20	20087.33797	0.216721141	Bajo	2
6026	1	39	4170.804382	1	5896.931182	31	1	2	33	56824.99927	0.098443292	Bajo	1
6027	0	55	4618.194544	1	14023.88702	31	1	1	39	28417.13955	0.198986448	Bajo	1
6028	0	16	11428.73039	1	62161.53637	31	1	1	18	37569.36549	0.534393294	Bajo	3
6030	1	67	5212.826159	1	68642.16417	31	1	1	28	61920.78236	0.293737098	Bajo	3
6033	1	53	17538.98476	1	87322.6113	32	1	1	23	33066.33113	0.288766576	Bajo	3
6037	0	25	18804.47036	1	85621.33309	31	1	2	16	30024.86897	0.522709009	Bajo	3
6038	0	32	15010.16425	1	67607.75075	31	1	2	14	52071.40968	0.247271553	Bajo	3
6039	0	2	1082.329906	1	2006.156133	31	1	2	11	17037.75597	0.294532952	Bajo	1
6040	0	22	7705.501171	1	33188.73703	31	1	2	25	27833.67064	0.306297979	Bajo	2
6041	1	89	9504.219604	1	28851.62404	30	2	1	27	35620.60255	0.296440993	Bajo	2
6050	0	109	13869.49972	1	38329.41095	30	1	1	15	36760.86086	0.384376321	Bajo	2
6058	0	46	1653.257659	1	22579.95214	31	1	2	3	20755.48526	0.384727547	Bajo	2
6062	1	104	40182.17418	1	54599.66094	31	1	1	19	45515.21437	0.436580101	Bajo	3
6063	1	57	2814.446267	1	25764.54867	31	1	1	28	80551.18803	0.075877999	Bajo	2
6066	0	13	24968.58454	1	104764.7571	31	2	1	7	33437.52407	0.276994727	Bajo	4
6068	0	39	70663.34046	1	126797.9132	31	1	2	18	31928.39277	0.780253224	Bajo	4
6072	1	68	15788.95753	1	106723.783	30	1	1	21	38445.14883	0.38008056	Bajo	4
6073	1	62	10424.77354	1	68514.67208	31	1	2	11	36364.14841	0.310102715	Bajo	3
6077	1	110	1425.573392	1	25908.19407	31	1	1	4	38131.95479	0.111932589	Bajo	2
6078	0	12	4076.486137	1	20723.61251	31	1	2	12	19643.06642	0.37550372	Bajo	2
6081	1	39	7171.956143	1	146418.0866	31	2	1	18	71831.63387	0.302119015	Bajo	4
6082	1	61	10528.92022	1	101368.1879	31	1	2	6	41553.88971	0.399191581	Bajo	4
6083	1	102	14203.73574	1	117803.0491	31	1	1	8	36897.73826	0.513351567	Bajo	4
6084	1	115	1229.351665	1	4542.749198	31	1	1	26	45319.1781	0.173715222	Bajo	1
6087	0	59	10535.76543	1	77648.82236	31	1	1	18	23030.202	0.265169739	Bajo	3
6089	1	89	8053.566369	1	69853.91369	31	1	1	16	42608.30965	0.142558532	Bajo	3
6090	1	109	22383.09446	1	100039.5714	31	1	1	16	36534.66516	0.437719075	Bajo	4
6091	0	46	22739.99368	1	126525.4922	31	1	1	30	38760.66283	0.514841838	Bajo	4
6092	1	98	3255.650299	1	38093.43611	30	1	1	29	37484.6871	0.347900356	Bajo	2
6095	0	49	7440.538244	1	39100.39929	31	1	2	25	24400.13595	0.26533777	Bajo	2
6097	0	22	29437.53726	1	164262.6882	31	1	1	11	32329.74514	0.589954433	Bajo	4
6099	0	10	8420.374963	1	26738.0605	31	1	1	10	34014.0331	0.400130955	Bajo	2
6101	1	113	13719.85319	1	77929.95017	31	1	2	60	52432.16282	0.413656335	Bajo	3
6104	0	18	16058.38372	1	61363.96847	26	1	1	16	34474.54434	0.405072678	Bajo	3
6107	0	29	9042.318053	1	16822.54999	31	1	2	1	29929.75078	0.242166111	Bajo	1
6111	0	32	2109.45872	1	6578.457687	29	1	2	22	9968.850407	0.324734699	Bajo	1
6113	1	67	14484.04258	1	76998.93184	30	1	1	8	55578.02299	0.320544111	Bajo	3
6117	0	57	10840.04208	1	34188.43874	31	1	2	19	23386.31523	0.398767422	Bajo	2
6121	1	110	4682.784677	1	27559.60167	32	1	1	25	45603.37269	0.080234522	Bajo	2
6124	0	104	3455.52589	1	13667.34625	30	1	1	39	33904.99518	0.214608437	Bajo	1
6134	1	67	13744.49365	1	31027.34951	30	1	1	35	38397.58973	0.122366322	Bajo	2
6135	1	32	2541.724662	1	29926.62078	30	1	2	13	39827.84253	0.071160041	Bajo	2
6136	1	80	6512.375945	1	40912.5769	30	1	1	10	33349.36574	0.362573913	Bajo	2
6137	1	113	37180.53678	1	200265.8518	30	1	1	10	44722.94943	0.401233303	Bajo	4
6138	0	35	4264.741053	1	9956.523981	56	1	2	7	23223.91832	0.325808901	Bajo	1
6139	1	102	12530.42808	1	76443.84521	30	1	2	12	29783.59356	0.413363452	Bajo	3
6142	0	17	3559.418183	1	14291.69441	30	1	1	9	23828.26682	0.050637231	Bajo	1
6143	0	10	17271.39707	1	98918.79502	30	1	1	10	32217.22728	0.613779434	Bajo	3
6146	0	17	2799.992693	1	2769.304864	30	1	2	4	19150.07579	0.03392392	Bajo	1
6150	0	14	12602.3375	1	119934.1188	29	1	2	8	35497.64489	0.264348409	Bajo	4
6152	0	67	34280.90693	1	107402.1066	30	1	1	8	34439.74501	0.495704614	Bajo	4
6155	0	67	19514.19868	1	101711.7344	30	1	1	37	35586.96319	0.428143355	Bajo	4
6156	0	49	3468.048467	1	14924.6916	30	1	1	18	36426.78722	0.288587078	Bajo	1
6157	0	68	10564.5107	1	5255.238728	30	1	2	14	43424.93412	0.480566834	Bajo	1
6160	0	109	46008.96506	1	159220.6686	30	1	2	21	38475.30826	0.535956465	Bajo	4
6162	0	17	2243.483825	1	11474.98182	31	1	2	11	20500.29011	0.29212471	Bajo	1
6165	1	53	13530.7195	1	216926.4721	30	1	1	19	44705.54977	0.354546445	Bajo	4
6167	1	109	13532.46549	1	73655.79695	30	1	1	33	37724.80253	0.348748847	Bajo	3
6170	0	57	10304.06885	1	61083.361	29	1	1	40	20261.33466	0.31754623	Bajo	3
6173	1	50	13298.65291	1	84734.138	29	1	1	33	39182.8948	0.23454602	Bajo	3
6179	0	28	4734.47066	1	27966.35995	30	1	1	23	23030.202	0.187735469	Bajo	2
6180	0	28	7253.231482	1	19714.58304	43	1	2	5	18729.0038	0.412526322	Bajo	1
6183	1	42	24254.80922	1	217374.2195	30	1	1	35	33291.36685	0.801893031	Bajo	4
6189	0	30	18922.21496	1	132213.6375	30	1	2	10	24322.41742	0.344852633	Bajo	4
6190	0	35	26367.58648	1	125279.305	30	1	1	33	35042.93353	0.487116849	Bajo	4
6191	0	97	17159.05232	1	78677.98624	30	2	2	14	23060.36143	0.741419014	Bajo	3
6196	0	13	23159.86424	1	150879.1061	30	1	1	10	30704.61604	0.524574991	Bajo	4
6197	0	39	8481.160916	1	17471.8508	30	1	1	37	21988.54181	0.069940916	Bajo	1
6199	0	88	11282.70303	1	50568.82498	30	1	1	3	36995.17641	0.366696454	Bajo	3
6201	0	46	11281.85894	1	85178.37728	30	1	1	27	34431.62516	0.314640367	Bajo	3
6202	1	24	9572.764235	1	38624.21761	30	1	2	18	41709.32675	0.27402592	Bajo	2
6203	0	32	4902.224626	1	26470.46124	30	1	2	14	13677.29988	0.638370791	Bajo	2
6206	0	104	404.9775931	1	5248.381953	30	1	1	20	21007.20047	0.366516289	Bajo	1
6208	0	20	39172.84061	1	199657.7923	30	1	2	19	37431.32811	0.523973163	Bajo	4
6211	0	22	4771.575876	1	38848.79147	29	1	1	10	33923.55482	0.199091811	Bajo	2
6216	0	68	4246.367669	1	2838.682021	30	1	1	13	33790.15736	0.376216959	Bajo	1
6217	0	27	5359.258213	1	49925.55997	29	1	1	6	42616.4295	0.291060726	Bajo	2
6222	0	91	8085.745808	1	44998.77583	29	1	2	10	10708.91633	0.684820191	Bajo	2
6224	0	10	27617.73973	1	63971.74019	29	1	1	15	23762.14808	0.399615328	Bajo	3
6225	0	32	8662.859691	1	14892.96311	30	1	2	26	17602.66522	0.253795717	Bajo	1
6229	1	38	22907.7939	1	164588.6221	29	1	1	27	33960.67412	0.619801551	Bajo	4
6230	0	31	2966.035356	1	19554.96933	29	1	1	27	23090.52085	0.205277806	Bajo	1
6232	0	17	7607.401871	1	28425.03546	29	1	2	17	19341.47215	0.437675423	Bajo	2
6233	0	104	12371.38095	1	88027.49478	29	1	2	29	32700.93808	0.442723919	Bajo	3
6236	1	43	6187.378651	1	29420.87518	29	1	2	13	44402.79552	0.405194232	Bajo	2
6242	0	67	19298.53979	1	110962.6163	29	1	1	3	38849.98113	0.491410188	Bajo	4
6243	0	74	18556.71297	1	86770.18412	29	1	1	7	37569.36549	0.31995029	Bajo	3
6246	1	81	17583.44396	1	79658.8058	29	1	1	28	54023.65255	0.091103859	Bajo	3
6248	0	73	10264.16542	1	55054.41665	29	1	2	3	24071.86219	0.580977737	Bajo	3
6253	0	101	6441.403113	1	74595.07115	29	1	1	20	40876.46259	0.286545021	Bajo	3
6258	0	64	10928.93734	1	83965.49691	29	1	2	16	25716.71091	0.55342129	Bajo	3
6263	1	89	8128.551514	1	59146.17154	29	1	1	10	41580.5692	0.186628355	Bajo	3
6265	1	73	5047.928219	1	257666.0813	28	1	1	21	37729.44244	0.44150741	Bajo	4
6267	0	81	12013.39482	1	45112.04561	28	1	1	39	35201.85051	0.357789897	Bajo	2
6277	1	98	13513.65272	1	66946.21643	29	1	1	26	38179.51388	0.374402078	Bajo	3
6278	0	22	13618.1405	1	44707.59297	29	1	1	2	37509.04663	0.054571376	Bajo	2
6279	0	39	7936.018339	1	30855.17853	29	1	2	36	18737.12365	0.181249923	Bajo	2
6283	0	98	11002.9859	1	47379.45299	29	1	1	8	36828.13958	0.526456896	Bajo	2
6285	0	20	8394.218618	1	32363.89697	29	1	2	8	27728.11265	0.593226238	Bajo	2
6286	0	39	39379.33016	1	105820.4693	29	1	2	27	45714.73057	0.416003299	Bajo	4
6294	1	32	5653.602366	1	11111.61896	28	1	1	27	36579.9043	0.312846678	Bajo	1
6295	0	15	6150.539381	1	18919.67113	29	2	1	18	36148.39251	0.306967879	Bajo	1
6300	0	35	20162.57447	1	72189.18697	28	1	2	11	24042.86274	0.491004487	Bajo	3
6302	1	61	11431.57485	1	71636.28109	28	1	1	8	37638.96416	0.453535811	Bajo	3
6304	0	68	21740.13009	1	94985.12176	29	1	1	10	31457.44173	0.548760279	Bajo	3
6307	0	22	23849.95882	1	109610.2312	28	1	2	22	33347.04579	0.492583484	Bajo	4
6308	1	57	34126.32653	1	165247.4368	29	1	1	11	67699.79245	0.326987818	Bajo	4
6310	1	57	20284.04231	1	92952.70175	28	1	1	4	53404.22433	0.635500337	Bajo	3
6313	0	57	28292.45571	1	54052.34455	27	1	1	12	29573.63755	0.551150029	Bajo	3
6316	0	35	15641.03387	1	11929.73753	28	1	1	36	18835.72177	0.503669171	Bajo	1
6317	1	17	57593.42404	1	258609.7875	29	1	1	11	50548.35864	0.402852652	Bajo	4
6326	0	63	19954.54706	1	102353.5656	28	1	1	23	37177.29294	0.301364431	Bajo	4
6332	0	46	1233.259912	1	2427.021095	28	1	2	10	15867.33823	0.295273046	Bajo	1
6340	0	36	4402.177202	1	17771.98795	28	1	2	37	24504.53396	0.175768521	Bajo	1
6346	1	34	12463.22474	1	51658.71699	28	1	1	19	38024.07684	0.363227273	Bajo	3
6348	0	62	12728.4883	1	52955.04074	28	1	2	26	23636.87046	0.515241694	Bajo	3
6351	0	77	27926.28308	1	104870.4648	28	1	1	26	19743.9845	0.926456142	Bajo	4
6352	0	22	6591.963107	1	52002.07611	28	1	2	18	31505.00082	0.293651694	Bajo	3
6358	0	10	9979.059994	1	40851.05092	28	1	1	11	13692.37959	0.367296679	Bajo	2
6359	0	10	2895.212841	1	4843.161539	27	1	2	12	31015.49013	0.213505872	Bajo	1
6364	0	22	2747.589813	1	17056.95227	28	1	2	16	22526.77157	0.242470649	Bajo	1
6365	1	89	6023.89138	1	21747.80783	28	1	1	2	29280.16313	0.261700341	Bajo	2
6368	0	15	3703.792047	1	9621.513251	28	1	2	19	21932.86287	0.204175481	Bajo	1
6375	1	65	2736.61666	1	24687.24861	28	1	1	11	36842.05932	0.327047952	Bajo	2
6376	0	26	4425.302921	1	23746.88749	28	1	1	26	27432.31828	0.475505941	Bajo	2
6377	1	57	11395.8803	1	136060.8853	28	1	1	13	27104.04452	0.257589232	Bajo	4
6379	0	5	8243.208829	1	56718.16182	27	1	1	6	19082.79707	0.427317488	Bajo	3
6380	1	54	20787.18858	1	75666.91355	28	2	1	29	38450.94872	0.394289248	Bajo	3
6382	1	67	28613.02443	1	107475.1608	27	1	2	31	44278.67788	0.588810123	Bajo	4
6384	0	13	1711.00258	1	8391.294371	27	1	1	5	20232.33521	0.29921282	Bajo	1
6385	0	18	1407.789714	1	4262.070032	27	1	1	16	30193.06577	0.16964578	Bajo	1
6387	1	3	24588.22428	1	77401.2731	28	1	1	3	48600.75568	0.634192802	Bajo	3
6389	0	65	39514.23404	1	86851.26289	27	1	1	40	38635.38521	0.484811301	Bajo	3
6395	0	18	5750.718823	1	41935.33495	27	1	2	8	40889.22235	0.284335036	Bajo	2
6398	1	56	7597.24968	1	7719.388165	27	1	1	19	40741.90515	0.298348091	Bajo	1
6399	0	22	32277.83808	1	113220.0982	26	1	1	20	32415.5835	0.375533369	Bajo	4
6402	0	22	15538.92226	1	192551.0969	27	1	1	30	36909.33804	0.430511958	Bajo	4
6403	0	46	3581.191047	1	22489.09119	27	1	1	17	22849.24544	0.341015839	Bajo	2
6404	0	22	12403.50257	1	54220.62116	27	1	1	14	32415.5835	0.422394704	Bajo	3
6407	1	60	13658.52379	1	135748.998	27	1	2	12	34981.4547	0.556154127	Bajo	4
6408	0	77	9598.74598	1	39820.54113	27	1	1	3	36476.66627	0.336192521	Bajo	2
6410	1	46	11748.32782	1	161572.3808	27	1	1	34	34098.71149	0.581653967	Bajo	4
6413	0	57	25834.73523	1	58009.3401	28	1	1	14	29440.24009	0.516432624	Bajo	3
6414	1	24	7823.234207	1	73189.47838	27	1	1	20	56362.16807	0.241095721	Bajo	3
6418	0	14	13362.72271	1	25690.32667	27	1	2	1	21841.22461	0.59988847	Bajo	2
6420	0	18	3496.435287	1	18266.60083	27	1	1	9	29414.72058	0.115581276	Bajo	1
6421	0	21	5770.64163	1	39068.23142	27	1	2	9	23606.71104	0.246875829	Bajo	2
6424	0	22	26026.52838	1	160213.8951	26	1	1	16	35285.36892	0.745112923	Bajo	4
6425	0	28	9351.231409	1	29736.73781	26	1	1	22	27724.63272	0.540964395	Bajo	2
6429	1	87	30674.70542	1	181171.3468	27	1	2	13	43414.49432	0.480141342	Bajo	4
6430	1	67	3715.470535	1	15679.12193	27	1	2	0	42572.35034	0.125541538	Bajo	1
6431	1	69	14702.26843	1	62921.7516	27	1	1	38	36532.34521	0.341539976	Bajo	3
6435	0	60	11898.21717	1	67244.37633	27	1	1	14	60844.32283	0.291934303	Bajo	3
6436	0	8	293.4075612	1	3468.857867	27	1	2	9	38272.31212	0.070211251	Bajo	1
6441	1	32	3279.099779	1	17997.07057	26	1	1	25	45009.46399	0.31917762	Bajo	1
6442	0	22	6558.662072	1	25109.9405	25	1	1	23	26177.22215	0.350917269	Bajo	2
6451	0	61	11159.82452	1	50049.61789	27	1	2	11	16282.61033	0.51994657	Bajo	3
6454	0	15	10018.15402	1	65097.90489	26	1	2	12	33857.43608	0.247351651	Bajo	3
6457	0	39	26061.59853	1	105991.7962	27	1	2	26	35527.80431	0.37956543	Bajo	4
6459	0	22	3497.186873	1	25926.32464	26	1	1	6	33587.16122	0.285828354	Bajo	2
6460	1	46	16844.71599	1	13205.40307	26	1	1	40	36269.03022	0.207876355	Bajo	1
6461	1	46	1568.178139	1	190728.9348	26	1	2	14	66197.62102	0.457615652	Bajo	4
6462	0	50	5705.172719	1	30201.04559	26	1	1	19	27378.95929	0.438208702	Bajo	2
6469	0	22	19612.02048	1	81367.19518	26	1	2	8	22706.56815	0.631045722	Bajo	3
6471	0	51	15567.25126	1	91488.58241	25	1	1	12	25481.23538	0.80627168	Bajo	3
6473	0	100	12999.91487	1	58117.55574	27	1	1	16	20031.65903	0.56435694	Bajo	3
6476	1	39	17232.90431	1	268364.986	27	1	1	14	47689.01302	0.267394435	Bajo	4
6481	1	75	5938.707794	1	43820.347	27	1	1	13	38495.02788	0.37880552	Bajo	2
6483	0	57	4062.448825	1	12029.99908	26	1	1	31	19143.11593	0.314282858	Bajo	1
6484	0	46	1352.970197	1	9446.671252	26	1	1	16	5982.006231	0.508378903	Bajo	1
6485	1	57	13722.11951	1	187843.533	26	1	1	3	54314.80701	0.327984153	Bajo	4
6486	0	46	477.0026453	1	8904.974407	26	1	2	35	11755.21643	0.180137162	Bajo	1
6487	0	22	14675.17665	1	61391.08338	26	1	1	7	35532.44422	0.548181967	Bajo	3
6491	0	22	9105.821278	1	18509.54807	26	1	1	19	33485.08316	0.208059376	Bajo	1
6495	0	28	2424.13038	1	27975.36742	25	1	1	21	24563.69283	0.290037306	Bajo	2
6499	0	22	11315.5878	1	58260.54322	25	1	2	9	0	4656.36	Bajo	3
6504	0	35	18238.4337	1	56500.9535	25	1	1	22	24596.17222	0.405047161	Bajo	3
6505	0	35	316.1401431	1	6861.962816	25	1	1	14	21755.38624	0.096579046	Bajo	1
6508	0	22	6212.897882	1	63485.54507	25	1	1	20	33515.24259	0.331797321	Bajo	3
6509	0	10	13975.23051	1	67403.44659	25	1	2	8	34014.0331	0.350873035	Bajo	3
6512	0	27	8493.949438	1	18727.06049	24	1	1	15	9847.052723	0.545528331	Bajo	1
6516	0	53	20052.70418	1	115783.6535	26	1	1	6	39747.80405	0.53147318	Bajo	4
6517	0	14	1244.04806	1	20244.08107	25	2	1	11	34772.65867	0.19900824	Bajo	2
6526	0	7	12652.4625	1	68546.41213	26	1	2	6	33953.71425	0.359575689	Bajo	3
6527	0	28	7796.674319	1	45390.53708	25	1	2	29	25981.18588	0.367691312	Bajo	2
6530	1	28	17861.12603	1	116109.9921	25	1	1	18	36709.82183	0.479431226	Bajo	4
6533	0	12	12461.1203	1	86323.2796	25	1	2	8	37808.32094	0.259765908	Bajo	3
6539	0	22	24516.82362	1	28062.58607	24	1	1	25	16630.60371	0.954088722	Bajo	2
6544	0	46	15035.32504	1	41364.52282	24	1	2	14	29166.4853	0.397794305	Bajo	2
6546	0	35	41113.18095	1	73841.90001	24	1	1	32	45468.81525	0.36157406	Bajo	3
6550	0	12	35568.08445	1	94464.68902	24	1	2	12	32221.86719	0.49997768	Bajo	3
6557	0	61	7310.375134	1	28340.03688	24	1	1	34	23300.47686	0.368733509	Bajo	2
6561	0	5	3688.089684	1	18576.31202	24	1	1	21	26431.25732	0.23990696	Bajo	1
6569	1	39	17496.26	1	85034.7261	24	1	2	24	48535.79692	0.598763682	Bajo	3
6570	0	7	10103.81169	1	73423.64942	24	1	2	6	35532.44422	0.206731523	Bajo	3
6572	0	101	27762.03497	1	34567.02064	28	1	1	15	35788.79935	0.223062263	Bajo	2
6575	1	25	18794.91944	1	130473.8133	23	1	2	25	49017.18776	0.657996782	Bajo	4
6577	0	23	12099.43405	1	53046.43358	23	1	2	15	51341.78355	0.274925329	Bajo	3
6578	0	46	6197.426776	1	15787.55843	23	1	1	3	16126.01331	0.271773126	Bajo	1
6579	0	22	2539.423653	1	3641.144474	23	1	2	3	32632.49938	0.341984928	Bajo	1
6584	0	22	13807.86968	1	137804.0789	23	1	1	19	33011.81216	0.362333884	Bajo	4
6586	0	5	37350.91552	1	53212.84626	23	1	1	8	24733.04961	0.446629303	Bajo	3
6591	0	22	12783.50439	1	55137.94674	23	1	2	13	52741.87693	0.175797484	Bajo	3
6593	0	18	32946.69169	1	266711.9468	23	1	2	20	34117.27114	0.288279954	Bajo	4
6596	0	16	16457.75333	1	89983.35248	22	1	1	12	19296.23301	0.406412985	Bajo	3
6604	0	35	15243.25994	1	21592.69207	22	1	1	32	28797.61231	0.20251148	Bajo	2
6608	0	14	5700.466635	1	10510.5584	22	1	1	11	17439.10833	0.377963948	Bajo	1
6614	0	28	10292.26317	1	128822.0334	33	1	1	20	25201.6807	0.402050999	Bajo	4
6615	0	16	18942.57716	1	65974.15689	29	1	1	16	23060.36143	0.397637827	Bajo	3
6621	0	5	3393.410208	1	43707.60912	21	1	1	9	22619.56981	0.258992821	Bajo	2
6624	0	19	8725.276007	1	29307.13827	21	1	1	2	29623.5166	0.197919962	Bajo	2
6625	0	22	5763.657663	1	17376.09876	25	1	1	22	33454.92374	0.240366839	Bajo	1
6630	0	55	22343.23728	1	90118.93972	31	1	1	12	25534.59437	0.524357425	Bajo	3
6633	0	35	1828.608425	1	4754.358778	25	1	1	16	18353.17095	0.297366957	Bajo	1
6635	0	15	5420.599183	1	31469.49013	21	1	2	15	26099.50363	0.285925333	Bajo	2
6646	0	9	6205.208581	1	23143.07496	20	1	1	11	21950.26254	0.531027321	Bajo	2
6653	0	17	4970.884886	1	38702.60224	23	1	2	1	19296.23301	0.302735197	Bajo	2
6657	1	114	2175.482648	1	9383.896487	45	2	2	12	63904.34463	0.102195822	Bajo	1
6660	0	114	21370.32671	1	108015.4238	46	1	1	20	36765.50077	0.296978703	Bajo	4
6662	0	34	22120.94131	1	83991.09708	32	1	1	20	27744.35234	0.69631909	Bajo	3
6664	0	29	14128.49621	1	211713.7037	55	1	2	16	28864.89103	0.399750442	Bajo	4
7297	1	86	22412.82257	1	120425.7138	58	2	1	19	59845.58182	0.405888898	Bajo	4
7302	1	94	4662.884996	1	22409.59653	59	1	1	23	70700.65538	0.19511452	Bajo	2
7375	1	113	15215.5692	1	150064.5512	59	2	1	17	51158.50704	0.282481691	Bajo	4
7416	1	114	867.6654182	1	49163.6716	58	3	1	30	34653.18095	0.389131352	Bajo	2
7417	1	112	10858.82016	1	61385.57946	56	2	1	3	39479.84915	0.465961216	Bajo	3
7441	1	67	12327.23395	1	76476.33453	57	3	1	17	0	3971.27	Bajo	3
7447	1	60	41656.01095	1	183095.9374	57	1	2	24	41020.29985	1.013962616	Bajo	4
7457	0	104	2163.041011	1	13055.84442	56	2	2	5	26098.34365	0.247165207	Bajo	1
7481	1	113	2232.279414	1	2248.340226	57	2	1	38	43196.41847	0.091526894	Bajo	1
